Date,HM-B.ST,ERIC-B.ST,SEB-A.ST,SWED-A.ST,VOLV-B.ST,TELIA.ST,SHB-A.ST,ATCO-A.ST,SKA-B.ST,INVE-B.ST,ELUX-B.ST,ASSA-B.ST,SCA-B.ST,ALFA.ST,INDU-C.ST,AZN.ST,ATCO-B.ST,ESSITY-B.ST,GETI-B.ST,KINV-B.ST,HEXA-B.ST,ALIV-SDB.ST,SKF-B.ST,LATO-B.ST,SAND.ST,INVE-A.ST,MTG-B.ST,FING-B.ST,Median_Return,HM-B.ST_Target,ERIC-B.ST_Target,SEB-A.ST_Target,SWED-A.ST_Target,VOLV-B.ST_Target,TELIA.ST_Target,SHB-A.ST_Target,ATCO-A.ST_Target,SKA-B.ST_Target,INVE-B.ST_Target,ELUX-B.ST_Target,ASSA-B.ST_Target,SCA-B.ST_Target,ALFA.ST_Target,INDU-C.ST_Target,AZN.ST_Target,ATCO-B.ST_Target,ESSITY-B.ST_Target,GETI-B.ST_Target,KINV-B.ST_Target,HEXA-B.ST_Target,ALIV-SDB.ST_Target,SKF-B.ST_Target,LATO-B.ST_Target,SAND.ST_Target,INVE-A.ST_Target,MTG-B.ST_Target,FING-B.ST_Target
2009-02-18,-0.001512859304084735,0.018005583195380703,-0.02784807108357812,0.01063828830357405,0.007481373146470904,0.01355013494103341,0.01360545839271432,0.012345677993475856,-0.010489510489510523,0.0024330900243310083,-0.007633539819691171,0.030120505599987135,-0.011320803985133021,0.026515151515151603,0.04989608320196015,0.0,0.023148200580616285,,0.011600886702880286,-0.019230801163169664,0.028497441784731903,-0.042813455657492394,-0.03797468354430378,0.0,0.0060483906810435695,0.007633587786259444,-0.027559008880074343,-0.16032069898339774,0.0060483906810435695,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
2009-02-19,0.027272727272727337,0.032653081984747034,0.028645801397131576,0.03859653778607508,0.024752474312641715,0.01604273929523581,-0.0022371390958977333,0.020325147247079345,0.0035335689045936647,-0.009708737864077666,0.023076919246007854,-0.011695928740919737,-0.007633526212996511,0.0,0.004950495049504955,-0.007987220447284393,0.022624392232755364,,-0.013761419376399964,0.003921617592921978,-0.015113340703136857,-0.0031948881789137795,0.009868421052631637,-0.011070110701106972,0.017034131718730805,-0.010101010101010055,-0.036437212615168524,-0.04295959806578309,0.0035335689045936647,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
2009-02-20,-0.02359882005899705,-0.021080348378854197,-0.06582269640229177,-0.05067570620483053,-0.0772947015699782,-0.013157894736842146,-0.04932730525589746,-0.04780876366696318,-0.03169014084507038,-0.04166666666666663,-0.07894742515169106,-0.05325443907189087,-0.02307695129580234,-0.047970479704797064,-0.04039407363666103,-0.0016103059581320522,-0.04867258592883983,,0.013953438495276194,-0.015624983530958314,-0.030690615047222147,-0.07852564102564108,-0.0228013029315961,0.00746268656716409,-0.05221674993563308,-0.04591836734693877,-0.023109284392296092,-0.00249332543929226,-0.04039407363666103,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1
2009-02-23,-0.012084592145015116,-0.05114404973995368,-0.0243903247832844,-0.07117439503803424,-0.06806288578247377,-0.029333292643229147,-0.02830191868743004,-0.058577432189230394,-0.06545454545454543,-0.020460358056266004,-0.04081629725454916,-0.04062502481043395,-0.02362207681189621,-0.06976744186046513,-0.03285425592921054,-0.011290322580645107,-0.0604650642397454,,-0.022935698960666606,-0.019841302133703165,-0.03957786477787262,-0.034782608695652195,-0.053333333333333344,0.0,-0.054054110357437235,-0.018716577540106916,-0.03655920568766857,0.0,-0.034782608695652195,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
2009-02-24,-0.013761467889908285,-0.021276595744680882,0.03611106218585469,-0.01915707119758403,-0.0028089460226743412,0.0,0.012135936405095249,0.04888891859913236,-0.01945525291828798,0.036553524804177506,-0.012765955772037207,-0.019543974912760276,-0.020161278463594612,0.008333333333333304,-0.01486193144203174,0.00815660685154973,0.04950485856835973,,0.004694818741462381,0.004048633415530967,0.04395612557900663,0.01981981981981984,0.0035211267605634866,0.0037037037037037646,0.01098904680609647,0.02997275204359684,0.040178646604161594,0.02250008357574451,0.004694818741462381,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1
2009-02-25,0.015503875968992276,0.024637636931046147,-0.048257340139123306,-0.054687540814857716,0.002816858425946256,-0.021978104896205664,-0.011990421413352603,-0.004237259690127004,-0.003968253968253954,-0.007556675062972307,0.03879309829318278,0.009966777913890335,-0.024691312417193023,-0.008264462809917328,0.0,-0.014563106796116498,-0.014150879894886503,,-0.016355184058153727,0.0040321992763800996,-0.026315873861458616,-0.012367491166077715,-0.01403508771929829,0.007380073800737907,-0.01956522818823936,-0.005291005291005346,-0.04291842632613152,-0.0660149097408197,-0.011990421413352603,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2009-02-26,0.01984732824427482,0.03394627481576684,0.11549300364618431,0.0785124246497535,0.08146072051062081,0.042134833266647576,0.0752426897336056,0.0425531606224514,0.03585657370517925,0.055837563451776706,0.05394195298292015,0.02631584098795048,0.03375523663733726,0.03333333333333344,0.08297410231708313,0.0016420361247948545,0.05741629921120839,,0.007125865463601722,0.02409636073572874,0.06486493440465035,0.019677996422182487,0.04982206405693956,0.01098901098901095,0.06430152905095499,0.05585106382978733,0.06278015899952583,-0.018324234640053838,0.0425531606224514,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0
2009-02-27,0.010479041916167775,0.02599181348206936,-0.04292931279165535,-0.09578544433653158,-0.010389650022828767,-0.024258699412330942,-0.018058604309114323,0.02448979525016526,-0.019230769230769273,-0.014423076923076872,-0.023622043230053458,-0.01602568993201625,-0.040816301605098415,0.02016129032258074,-0.006965143763603909,-0.05737704918032782,0.027149289127942122,,-0.016509375824060202,0.03137262329773738,0.007614257107353639,-0.052631578947368474,0.027118644067796627,0.021739130434782705,0.010416700589603645,-0.007556675062972307,0.07172998809134468,-0.018667784158247325,-0.010389650022828767,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0
2009-03-02,-0.01777777777777778,-0.047999979654947955,-0.10290233233441837,-0.025423706456741302,-0.039370080316902256,-0.022099425972376352,-0.05747132749759165,-0.04382472666073711,-0.007843137254901933,-0.029268292682926855,-0.04032262335286174,-0.032573241818368626,0.0,-0.03952569169960474,-0.06813630104030388,0.00521739130434784,-0.05286346500338157,,-0.040767450743459444,-0.05323198441518251,-0.05541567849751927,-0.03703703703703709,-0.03960396039603964,0.010638297872340496,-0.03917525176812042,-0.035532994923857864,-0.07480309343281766,0.005435358893643327,-0.039370080316902256,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1
2009-03-03,-0.019607843137254943,-0.025210126236557606,-0.08823537110074509,-0.09565218786176921,-0.024590102423583615,-0.008474662113743037,-0.026829241288647387,-0.03749999999999998,-0.01976284584980237,-0.03266331658291455,-0.01680669460463602,-0.023569049257220698,-0.025531946388029803,-0.004115226337448541,0.0,0.0017301038062282892,-0.04186037073987736,,-0.030000004391535273,-0.04819272147145759,-0.047999770098438255,-0.025000000000000022,-0.02405498281786944,-0.021052631578947323,-0.0128755434944815,-0.03157894736842104,0.008510548567029597,0.0,-0.024590102423583615,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1
2009-03-04,0.004615384615384688,0.033046021583075236,0.1483871669989132,0.07692311956173725,0.06442574756043706,0.034188057410435624,0.0852130696490081,0.0779221647377244,0.06451612903225801,0.033766233766233666,0.021367465288866905,0.04137931143344509,0.048034954468979985,0.0950413223140496,0.07311831238449251,-0.015544041450777257,0.09708729313172682,,0.04896912671491993,0.046413508835127626,0.08403343955193199,0.013806706114398493,0.05633802816901401,0.02508960573476693,0.09239129724457928,0.03532608695652173,0.05696213197386579,-0.03243262439523442,0.04896912671491993,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
2009-03-05,-0.039816232771822335,-0.012517406213892301,-0.05898875438986262,-0.0937500160846726,-0.0473684009752775,-0.011019220925306827,-0.09699774239462433,-0.04819284774271071,-0.037878787878787845,-0.03266331658291455,-0.029288674107445845,-0.052980159051659204,-0.03333329696848042,-0.037735849056603765,-0.036072204343005954,0.0017543859649122862,-0.04867258592883983,,-0.01965605756687383,-0.040322645575341265,-0.09560712479410238,-0.05642023346303504,-0.06666666666666665,-0.020979020979020935,-0.038805991816405094,-0.03149606299212604,-0.0738523278222315,0.030726954714449972,-0.038805991816405094,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1
2009-03-06,-0.01594896331738438,0.004225395095180495,0.008955253947850572,-0.09359608765095828,-0.01381215440503214,0.005570945396701887,-0.0358056070641013,0.016877693542656225,0.007874015748031482,-0.023376623376623384,-0.008620715086965047,0.0174825717676641,0.012931009812786387,-0.015686274509803977,-0.02702701202287927,-0.017513134851138368,0.01860469349986804,,-0.012531284185047231,0.016806705540151956,0.008571367643465333,-0.04123711340206182,-0.0035714285714285587,0.03214285714285725,0.014492734380530115,-0.024390243902439046,0.0,-0.0027110759533794937,-0.0027110759533794937,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0
2009-03-09,0.0,0.01402524484149148,0.14458554054636674,0.11956523782400863,0.04201680582475409,-0.0027700409514637148,-0.010610091678583844,0.02074691455363742,0.00390625,0.02659574468085113,0.00869567804992144,-0.006872904669378177,-0.012765933402686946,0.01195219123505975,-0.02991448149582432,-0.0035650623885917776,0.0228310081485259,,-0.027918793607440873,-0.02892553505823059,-0.005665718406858811,0.006451612903225712,0.02508960573476693,-0.01730103806228378,0.0,0.022222222222222143,-0.012931057842908822,-0.07608681931103733,0.0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2009-03-10,0.011345218800648205,0.006915629030362025,0.26130657601105534,0.18932033075095056,0.09408601957575446,0.04722224341498471,0.14209118853312175,0.0894308598443565,0.054474708171206254,0.06994818652849744,0.03879309829318278,0.04152249354180948,0.056034429596568014,0.07086614173228356,0.09030833339915234,-0.0017889087656529634,0.08482153054890151,,-0.002610956776746276,0.06808503211593875,0.06552696507339029,0.02350427350427342,0.05594405594405605,-0.007042253521126751,0.061224526521766576,0.07065217391304346,0.0960699371633067,0.0,0.061224526521766576,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
2009-03-11,0.009615384615384581,0.021978000096834593,0.00398407888246699,-0.024489775173921258,0.08353802573580316,0.018567659118659208,0.049295717774733294,0.041044799015118816,0.022140221402213944,0.01937046004842613,0.0207469108976277,-0.003322208610976096,0.04081637793948456,-0.014705882352941124,0.030303030303030276,-0.023297491039426577,0.03292171472444516,,-0.03403140729268417,0.015936238704950867,0.024064105512912493,0.05427974947807934,0.0298013245033113,-0.021276595744680882,0.019230754407820294,0.02284263959390853,0.039840609666356386,-0.05882282904178282,0.0207469108976277,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
2009-03-12,-0.0031746031746031633,0.03360214984848375,-0.06746034569330528,0.04184106433341861,0.011337868873020795,-0.02083341197834765,-0.006711417287693311,-0.021505374798287846,-0.018050541516245522,0.01187648456057011,-0.00406509016873946,0.010000000000000009,0.031372513643419975,0.02238805970149249,0.0,0.012844036697247763,-0.019920282807930678,,0.043360397804041995,0.007843129370631141,0.010443957944185955,0.015841584158415856,-0.03858520900321538,-0.01449275362318836,-0.014150875975817878,0.007444168734491274,-0.005747136751212301,0.062499209348538365,0.007444168734491274,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1
2009-03-13,0.014331210191082855,-0.03250975228080699,-0.10212764334171376,-0.04016069798533917,0.0022422038618765683,0.010638338885950116,0.0,-0.021978020363529915,-0.003676470588235281,-0.018779342723004744,0.012244972227932971,0.013201269772973312,-0.011406822746432344,-0.021897810218978075,-0.009803921568627416,0.01449275362318847,-0.024390298474624372,,0.02077926136888597,0.023346385207586584,-0.00516805374886109,0.03898635477582846,-0.02341137123745818,0.014705882352941124,-0.05263163143352034,-0.012315270935960632,-0.017341071764480076,-0.05882282904178282,-0.009803921568627416,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0
2009-03-16,0.012558869701726927,0.03494621533329845,0.05213271855842061,0.016736387140918962,-0.008948579844556659,0.03684214541786601,0.03378382377741085,0.041198448704792945,0.047970479704797064,0.019138755980861344,0.008064465000095167,-0.0032572794492282675,-0.02692307387986448,0.026119402985074647,0.02970297029702973,0.03750000000000009,0.041666762224842335,,0.0,0.0038022259745178477,0.06493517797398263,0.02063789868667909,0.03424657534246567,-0.007246376811594235,0.020202004661895145,0.014962593516209433,0.023529454986812137,-0.01250121060404108,0.02063789868667909,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
2009-03-17,-0.007751937984496138,0.011688331504920768,0.022522521748499003,-0.012345668468683901,-0.040632037653732134,-0.00507616129933619,-0.04139438291365727,-0.046762564757541814,-0.007042253521126751,-0.011737089201877882,-0.027999971883269748,-0.019607843137254943,0.0,-0.040000000000000036,-0.014423076923076872,-0.013769363166953541,-0.044000015330078246,,-0.017811752887322507,-0.015151499665473578,-0.03170734289778632,-0.011029411764705843,-0.0331125827814569,0.0036496350364962904,-0.041584103250581816,-0.009828009828009798,-0.024904259255253525,-0.006327897066011667,-0.014423076923076872,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
2009-03-18,0.006250000000000089,-0.0166881004659023,0.1629955388209292,0.033333400588715145,0.0,-0.035714323944669335,0.020454569888999075,-0.03396226243750122,-0.021276595744680882,-0.016627078384798155,-0.008230476796123987,-0.026666717529296835,-0.003952537030548431,-0.045454545454545414,-0.004878048780487809,-0.029668411867364797,-0.037656901981255375,,0.012953435961007287,-0.011538501453962069,0.007556718311243937,0.040892193308550207,-0.020547945205479423,-0.0036363636363636598,-0.02685949061531434,-0.01985111662531014,0.019646401582484208,-0.012740087256615684,-0.011538501453962069,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
2009-03-19,0.01552795031055898,-0.010443804677536028,0.09090907777308077,0.10080645086306617,0.04000001795151653,0.023809564657252924,0.06904239708126103,-0.015624973071466597,0.047101449275362306,0.03864734299516903,0.06639000741602552,0.03082191941885326,0.027777699440797665,0.031746031746031855,0.03431372549019618,-0.059352517985611475,0.0,,-0.01790286127029017,0.019455286009072648,0.039999973344013506,0.03035714285714275,0.0034965034965035446,0.018248175182481674,0.010615659940788724,0.03797468354430378,0.04431597728253012,-0.0645153935842645,0.03035714285714275,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2009-03-20,-0.030581039755351647,-0.08970979918186317,-0.03472222314204698,-0.018315001298229383,-0.04072396393643951,-0.020671814503597008,-0.016666684917090113,-0.035714282872107095,-0.01384083044982698,-0.027906976744186074,-0.011673078654655056,0.006644569302914016,-0.01930500759558096,-0.02692307692307694,-0.04739336492891,0.040152963671128195,-0.052173940018941045,,-0.020833373836857905,0.026717581230050635,-0.03846151381657992,-0.029462738301559765,-0.020905923344947785,-0.010752688172043001,0.006302524546399679,-0.02682926829268295,0.04059038878369381,0.04137956127710618,-0.020833373836857905,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
2009-03-23,0.020504731861198833,-0.013043500375056638,-0.025179815640341552,0.04104473727253666,0.007075453449628899,0.021108158439368196,0.03177959517129225,0.024691355986951935,0.021052631578947434,0.02392344497607657,0.03149600908928907,0.013201269772973312,0.02362207681189621,0.035573122529644285,0.029850746268656803,-0.022058823529411797,0.027522904037013074,,0.0,0.011152454764810082,0.039999973344013506,0.010714285714285676,0.028469750889679624,0.007246376811594235,0.020876810476085028,0.02506265664160412,-0.012411370303859859,0.009933777744962624,0.021052631578947434,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2009-03-24,0.004636785162287493,-0.029368576282127634,-0.0369003684842667,-0.07168460529130194,-0.0070257431311552265,-0.02583979277224291,-0.022587197471252707,0.0040160370869717354,-0.03436426116838487,-0.025700934579439227,-0.015267150241859428,0.003257354003575852,-0.007692317098600743,-0.03816793893129766,0.0,0.018796992481203034,0.0,,-0.15425524584071393,-0.0477941150940725,0.0,0.04063604240282692,-0.01384083044982698,-0.021582733812949617,-0.010224900098088407,-0.02689486552567233,0.01436268379150496,0.29508161765313834,-0.01384083044982698,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1
2009-03-25,0.009230769230769154,0.033282974711384306,0.053639831343613054,0.05019309453659582,0.03301881275469176,0.026525198402198358,0.006302527967819271,0.032000025027907775,0.021352313167259718,0.007194244604316502,0.05038756577490777,0.022727298061006707,-0.003875937524555284,0.003968253968253954,0.024154589371980784,-0.0073800738007380184,0.03571436697123631,,0.006289285593942706,0.015443998549800497,0.009615378454145063,-0.11544991511035652,0.024561403508772006,0.007352941176470562,0.016528879080575765,0.01005025125628145,0.01946906222880962,-0.02025370792255532,0.016528879080575765,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2009-03-26,-0.03506097560975607,0.005856425748345329,0.018181818181818077,0.05882347455690917,-0.004566227543908896,0.015503836234951107,0.03131517469049072,-0.011627906072903649,-0.020905923344947785,0.00952380952380949,0.0036900819857434985,0.0031745547340029656,0.0038910188706047233,0.007905138339920903,0.0,-0.01115241635687736,-0.017241417185163033,,0.024999979414679796,0.00760455454552722,0.0,0.03646833013435691,0.010273972602739656,0.021897810218978186,-0.004065070123864922,0.004975124378109541,-0.015625028088480986,0.0335928547513169,0.004975124378109541,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1
2009-03-27,-0.025276461295418606,-0.02620080789405821,-0.0357142857142857,-0.006944438328297053,0.05504590848330948,-0.012722646557420059,-0.04048578022560512,-0.0039216207488773636,-0.010676156583629859,-0.004716981132075526,0.007352894671823984,-0.018987342688999598,-0.011627885061743948,-0.03529411764705881,-0.014150943396226467,0.003759398496240518,0.0,,0.0,-0.018867955267072967,-0.019047606958735863,0.11111111111111116,-0.023728813559321993,0.021428571428571352,-0.024489728810226374,-0.0024752475247524774,-0.02998233110763382,0.0249996412257123,-0.011627885061743948,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
2009-03-30,-0.01944894651539708,-0.04035881189916379,-0.06296299121997972,-0.03496500395510016,-0.06521739130434778,-0.01269075084353477,-0.031645604711598274,-0.055118135103743304,-0.010791366906474864,-0.026066350710900466,-0.05839413151012052,-0.04193543671320943,-0.02352936689734575,-0.024390243902439046,-0.028708133971291905,0.04119850187265928,-0.05701758189860473,,-0.03048776365026007,-0.050000000000000044,-0.058252481922869026,-0.0050000000000000044,-0.03125,-0.013986013986013957,-0.035564900394314036,-0.027295285359801524,-0.016363665703530317,-0.007317075934207495,-0.03048776365026007,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
2009-03-31,0.02148760330578514,0.05140191913744574,0.023715430812773386,-0.0036231850760232165,0.016279087510219892,0.03373744175400639,0.015250562126084333,0.029166722373373144,0.032727272727272716,0.014598540145985384,0.0,0.037037011348839854,0.004016031378371476,0.03750000000000009,0.024630541871921263,0.043165467625899234,0.04186046555729028,,0.003144642796971242,0.02429158200834114,0.030927914983492233,-0.00335008375209378,0.021505376344086002,0.0035460992907800915,0.02169204450566853,0.015306122448979664,0.03696855295583723,-0.031940772336944145,0.02169204450566853,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
